2026-04-14 20:57:34,988 - madqn - INFO - train_madqn.py:19 - 
2026-04-14 21:02:17,866 - madqn - DEBUG - train_madqn.py:93 - Iter 3 Ep 10 | TotalReturn=9.49 | AgentReturns=[A1:-17.86, A2:6.46, A3:10.47, A4:10.43] | Epsilon=0.299
2026-04-14 21:02:20,106 - madqn - DEBUG - train_madqn.py:93 - Iter 3 Ep 11 | TotalReturn=26.27 | AgentReturns=[A1:2.03, A2:5.17, A3:8.21, A4:10.86] | Epsilon=0.284
2026-04-14 21:02:22,899 - madqn - DEBUG - train_madqn.py:93 - Iter 3 Ep 12 | TotalReturn=29.52 | AgentReturns=[A1:0.97, A2:6.52, A3:11.00, A4:11.02] | Epsilon=0.270
2026-04-14 21:02:25,630 - madqn - DEBUG - train_madqn.py:93 - Iter 3 Ep 13 | TotalReturn=23.14 | AgentReturns=[A1:-4.86, A2:5.00, A3:12.60, A4:10.40] | Epsilon=0.257
2026-04-14 21:02:27,912 - madqn - DEBUG - train_madqn.py:93 - Iter 3 Ep 14 | TotalReturn=23.01 | AgentReturns=[A1:-7.23, A2:6.85, A3:11.34, A4:12.05] | Epsilon=0.244
2026-04-14 21:02:30,262 - madqn - DEBUG - train_madqn.py:93 - Iter 3 Ep 15 | TotalReturn=28.88 | AgentReturns=[A1:2.64, A2:5.97, A3:10.24, A4:10.03] | Epsilon=0.232
2026-04-14 21:02:32,361 - madqn - DEBUG - train_madqn.py:93 - Iter 3 Ep 16 | TotalReturn=38.85 | AgentReturns=[A1:4.90, A2:10.14, A3:12.19, A4:11.63] | Epsilon=0.220
2026-04-14 21:02:35,016 - madqn - DEBUG - train_madqn.py:93 - Iter 3 Ep 17 | TotalReturn=38.22 | AgentReturns=[A1:7.76, A2:5.86, A3:12.00, A4:12.60] | Epsilon=0.209
2026-04-14 21:02:36,830 - madqn - DEBUG - train_madqn.py:93 - Iter 3 Ep 18 | TotalReturn=39.38 | AgentReturns=[A1:6.70, A2:10.61, A3:14.17, A4:7.90] | Epsilon=0.199
2026-04-14 21:02:39,218 - madqn - DEBUG - train_madqn.py:93 - Iter 3 Ep 19 | TotalReturn=39.58 | AgentReturns=[A1:6.46, A2:8.75, A3:11.61, A4:12.76] | Epsilon=0.189
2026-04-14 21:02:41,093 - madqn - DEBUG - train_madqn.py:93 - Iter 3 Ep 20 | TotalReturn=47.09 | AgentReturns=[A1:13.25, A2:7.82, A3:13.60, A4:12.43] | Epsilon=0.179
2026-04-14 21:02:42,994 - madqn - DEBUG - train_madqn.py:93 - Iter 3 Ep 21 | TotalReturn=47.18 | AgentReturns=[A1:9.98, A2:10.57, A3:13.60, A4:13.03] | Epsilon=0.170
2026-04-14 21:02:44,966 - madqn - DEBUG - train_madqn.py:93 - Iter 3 Ep 22 | TotalReturn=42.97 | AgentReturns=[A1:6.86, A2:9.71, A3:13.20, A4:13.20] | Epsilon=0.162
